user_id,rank,recommended_skill,mastery_prob,explanation
88059,1,Addition and Subtraction Fractions,0.5473001797913272,Student shows low estimated mastery (55%) on 'Addition and Subtraction Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
88069,1,Percent Of,0.1627994793941969,Student shows low estimated mastery (16%) on 'Percent Of'. Recommend revisiting this skill before progressing. (Teacher review required.)
88069,2,Proportion,0.4096684685766834,Student shows low estimated mastery (41%) on 'Proportion'. Recommend revisiting this skill before progressing. (Teacher review required.)
88069,3,Addition and Subtraction Fractions,0.7783153605415079,Student shows low estimated mastery (78%) on 'Addition and Subtraction Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
88070,1,Multiplication Fractions,0.2047922085703207,Student shows low estimated mastery (20%) on 'Multiplication Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
88070,2,Percent Of,0.6743636527109956,Student shows low estimated mastery (67%) on 'Percent Of'. Recommend revisiting this skill before progressing. (Teacher review required.)
88072,1,Addition and Subtraction Fractions,0.1398880108554598,Student shows low estimated mastery (14%) on 'Addition and Subtraction Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
88072,2,Percent Of,0.1503993715558252,Student shows low estimated mastery (15%) on 'Percent Of'. Recommend revisiting this skill before progressing. (Teacher review required.)
88072,3,Multiplication Fractions,0.646759596044071,Student shows low estimated mastery (65%) on 'Multiplication Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
88091,1,Addition and Subtraction Fractions,0.1093513929345528,Student shows low estimated mastery (11%) on 'Addition and Subtraction Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
88091,2,Division Fractions,0.4522774649141162,Student shows low estimated mastery (45%) on 'Division Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
88091,3,Addition Whole Numbers,0.5271513384016668,Student shows low estimated mastery (53%) on 'Addition Whole Numbers'. Recommend revisiting this skill before progressing. (Teacher review required.)
88091,4,Absolute Value,0.7097867144343603,Student shows low estimated mastery (71%) on 'Absolute Value'. Recommend revisiting this skill before progressing. (Teacher review required.)
88092,1,Absolute Value,0.5645077815036478,Student shows low estimated mastery (56%) on 'Absolute Value'. Recommend revisiting this skill before progressing. (Teacher review required.)
88092,2,Addition and Subtraction Positive Decimals,0.649848501126394,Student shows low estimated mastery (65%) on 'Addition and Subtraction Positive Decimals'. Recommend revisiting this skill before progressing. (Teacher review required.)
88092,3,Division Fractions,0.6899897141301159,Student shows low estimated mastery (69%) on 'Division Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
88092,4,Subtraction Whole Numbers,0.7616514436739914,Student shows low estimated mastery (76%) on 'Subtraction Whole Numbers'. Recommend revisiting this skill before progressing. (Teacher review required.)
88093,1,Conversion of Fraction Decimals Percents,0.0310171345981485,Student shows low estimated mastery (3%) on 'Conversion of Fraction Decimals Percents'. Recommend revisiting this skill before progressing. (Teacher review required.)
88093,2,Addition and Subtraction Integers,0.0785924224220581,Student shows low estimated mastery (8%) on 'Addition and Subtraction Integers'. Recommend revisiting this skill before progressing. (Teacher review required.)
88093,3,Circumference ,0.1310935771317922,Student shows low estimated mastery (13%) on 'Circumference '. Recommend revisiting this skill before progressing. (Teacher review required.)
88093,4,Exponents,0.2662416402407488,Student shows low estimated mastery (27%) on 'Exponents'. Recommend revisiting this skill before progressing. (Teacher review required.)
88093,5,Absolute Value,0.5645077815036478,Student shows low estimated mastery (56%) on 'Absolute Value'. Recommend revisiting this skill before progressing. (Teacher review required.)
88094,1,Angles on Parallel Lines Cut by a Transversal,0.1698732498238001,Student shows low estimated mastery (17%) on 'Angles on Parallel Lines Cut by a Transversal'. Recommend revisiting this skill before progressing. (Teacher review required.)
88094,2,Addition and Subtraction Fractions,0.4732160696898963,Student shows low estimated mastery (47%) on 'Addition and Subtraction Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
88094,3,Perimeter of a Polygon,0.5117556544223881,Student shows low estimated mastery (51%) on 'Perimeter of a Polygon'. Recommend revisiting this skill before progressing. (Teacher review required.)
88094,4,Absolute Value,0.5645077815036478,Student shows low estimated mastery (56%) on 'Absolute Value'. Recommend revisiting this skill before progressing. (Teacher review required.)
88094,5,Addition and Subtraction Positive Decimals,0.649848501126394,Student shows low estimated mastery (65%) on 'Addition and Subtraction Positive Decimals'. Recommend revisiting this skill before progressing. (Teacher review required.)
88095,1,Absolute Value,0.5645077815036478,Student shows low estimated mastery (56%) on 'Absolute Value'. Recommend revisiting this skill before progressing. (Teacher review required.)
88095,2,Addition and Subtraction Positive Decimals,0.649848501126394,Student shows low estimated mastery (65%) on 'Addition and Subtraction Positive Decimals'. Recommend revisiting this skill before progressing. (Teacher review required.)
88095,3,Multiplication Fractions,0.6502009806749919,Student shows low estimated mastery (65%) on 'Multiplication Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
88095,4,Division Fractions,0.6899897141301159,Student shows low estimated mastery (69%) on 'Division Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
88095,5,Volume Cylinder,0.7130014991715017,Student shows low estimated mastery (71%) on 'Volume Cylinder'. Recommend revisiting this skill before progressing. (Teacher review required.)
88096,1,Surface Area Rectangular Prism,0.4853279067074948,Student shows low estimated mastery (49%) on 'Surface Area Rectangular Prism'. Recommend revisiting this skill before progressing. (Teacher review required.)
88096,2,Absolute Value,0.5645077815036478,Student shows low estimated mastery (56%) on 'Absolute Value'. Recommend revisiting this skill before progressing. (Teacher review required.)
88096,3,Pattern Finding ,0.6026263812315007,Student shows low estimated mastery (60%) on 'Pattern Finding '. Recommend revisiting this skill before progressing. (Teacher review required.)
88096,4,Complementary and Supplementary Angles,0.6440028440185154,Student shows low estimated mastery (64%) on 'Complementary and Supplementary Angles'. Recommend revisiting this skill before progressing. (Teacher review required.)
88096,5,Conversion of Fraction Decimals Percents,0.6822204685492717,Student shows low estimated mastery (68%) on 'Conversion of Fraction Decimals Percents'. Recommend revisiting this skill before progressing. (Teacher review required.)
88097,1,Absolute Value,0.5645077815036478,Student shows low estimated mastery (56%) on 'Absolute Value'. Recommend revisiting this skill before progressing. (Teacher review required.)
88097,2,Division Fractions,0.6899897141301159,Student shows low estimated mastery (69%) on 'Division Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
88097,3,Subtraction Whole Numbers,0.7616514436739914,Student shows low estimated mastery (76%) on 'Subtraction Whole Numbers'. Recommend revisiting this skill before progressing. (Teacher review required.)
88098,1,Absolute Value,0.3379141521644642,Student shows low estimated mastery (34%) on 'Absolute Value'. Recommend revisiting this skill before progressing. (Teacher review required.)
88098,2,Addition Whole Numbers,0.5271513384016668,Student shows low estimated mastery (53%) on 'Addition Whole Numbers'. Recommend revisiting this skill before progressing. (Teacher review required.)
88098,3,Multiplication Fractions,0.6502009806749919,Student shows low estimated mastery (65%) on 'Multiplication Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
88099,1,Addition and Subtraction Integers,0.0201551356568622,Student shows low estimated mastery (2%) on 'Addition and Subtraction Integers'. Recommend revisiting this skill before progressing. (Teacher review required.)
88099,2,Absolute Value,0.3379141521644642,Student shows low estimated mastery (34%) on 'Absolute Value'. Recommend revisiting this skill before progressing. (Teacher review required.)
88099,3,Subtraction Whole Numbers,0.7616514436739914,Student shows low estimated mastery (76%) on 'Subtraction Whole Numbers'. Recommend revisiting this skill before progressing. (Teacher review required.)
